Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong
"Yes... Mr. President Jokowi is proven leader and executor. 
Only politician gave idea or dreams. !!
Good Leader drives to achieve targets,
Not just ""Bullshit""..!!";0;1;0;0;0;0;0;0;0;0;0;0
"This is the same bullshit people bring up to take Jokowi down.

How the hell did he have PKI's DNA lol";0;1;0;0;0;0;0;0;0;0;0;0
"Indonesian, when every candidates tell some bullshit each others and retell it to everyone with hatred.

Oh boi. I can related this one to  USER  USER  USER and mostly anyone who support them like  USER

Subhanallah, Indonesia with these traits...

#WakeUp pic.twitter.com/cH1e09YUva";0;1;0;0;0;0;0;0;0;0;0;0
Revolusi mental is bullshit, No one can believe it;0;1;0;0;0;0;0;0;0;0;0;0
Jokowi regime is Full of Corruption. Why UEA invest much money to him ? Indonesia has fallen. The country is full of corruptorð¹. Dont invest in indonesia. Jokowi is a Liar. He is just  China's puppet . ð¸ð¤¡;1;1;1;0;0;0;0;0;1;1;0;0
"Indonesia's president  USER said that there are 13 million ha of oil palm plantations but in fact there are 16 million total oil palm lands. LIAR...
ð
 pic.twitter.com/o4CVjfrXg4  https://twitter.com/jokowi/status/1215814946795048960Â â¦";1;0;1;0;0;0;0;0;1;1;0;0
jokowi dbest liar;1;0;1;0;0;0;0;0;1;1;0;0
man, he and most of the cabinets are the biggest liars. you might have know at this point;1;0;0;1;0;0;0;0;1;0;1;0
Do you believe what he said? I don't. He is a liar.;1;0;1;0;0;0;0;0;1;1;0;0
DON'T TRAVEL TO INDONESIA. THEY SELL DOG MEAT TO THE TOURISTS.THEY WILL NEVER TELL THE TRUTH BECAUSE THEIR ARE LIARS . DON'T TAKE YOUR FAMILY AND CHILDREN TO THAT COUNTRY. THEY ARE STILL TORTURING AND EATING DOGS. INDONESIA STOP LYING AND RESPECT YOURSELF.  pic.twitter.com/F1ah1c7Vpo;1;0;0;1;0;0;0;0;1;0;1;0
"You're a big liar. We has referred to a UN  resolution from 1969. Resolution 2504 took note of the so-called Act of Free Choice. The result was papua was a part of Indonesia. Are u going  to cancel  this resolution? ð¤£ð¤£

I think you are not papuan. You are bandit from vanuatu ð¤£";1;0;1;0;0;0;0;0;1;1;0;0
"Are you afraid  USER ? Why ? Because you're always spreading hatred and make hoax to Mr.  USER, Legitimate President of Indonesia. 

 USER  is just a liar and a loser. He is Mr.  USER hater and a radicalism buzzer in Indonesia. Don't trust  USER";1;1;1;0;0;0;0;0;1;1;0;0
" USER is a complete liar, she spread false news and provoke people, and that what makes situation worst.
In Jokowi's goverment, Papua is heading towards a better future, infrastructure is being built now.
#PancasilaBentengNKRI";1;0;1;0;0;0;0;0;1;1;0;0
"Rutte Why You Did Not Stop MH17 When You had Chance In G7,Liar OBAMA Fraud Never Had Mercy On Ukrainians
Almost 300 People Killed Just To Punish Russia?
Your Globalist Is Not Good At All When You DO Not Value Of Human Life";1;0;1;0;0;0;0;0;1;1;0;0
"""REVOLUSI MENTAL"" a whole fcking joke tell by a big liar  USER ð¤¢  https://twitter.com/bos_sir/status/1180715038119608327Â â¦";0;1;0;0;0;0;0;0;0;0;0;0
You are such a bunch of liars.. the invading Malay Mongoloids are same as a virus carrying out several Genocides on other races..? Killing people because of their race is the cultural habit Malay Mongols have developed over the years to a high level of skill..  pic.twitter.com/kTsyV8HLQw;1;0;1;0;0;1;0;0;0;1;0;0
So you say is a ''Hoax'' so lets invite Jokowi Widodo to discuss then and lets see who is a liar..?  pic.twitter.com/dOFLKacgW9;0;0;0;0;0;0;0;0;0;0;0;0
 USER is a liar.. he is now a puppet.. and he is not our president and never will be;1;0;1;0;0;0;0;0;1;1;0;0
Bird of a feathers flock together .... they have ecosystem there for such a big liar;0;0;0;0;0;0;0;0;0;0;0;0
I'm not a fool who always trust people just because his face looks like good person or innocent. What can the people hope from a liar ? Only the end of he reign.;0;0;0;0;0;0;0;0;0;0;0;0
U know of this man the big liar;1;0;1;0;0;0;0;0;1;1;0;0
Indonesia is the number one liar in the world, but all of their lies are wrong, for example, Indonesia forbids independent journalists from covering all the humanitarian tragedies that are being carried out by the Indonesian state against the people of West Papua.;1;0;0;1;0;0;0;0;1;0;1;0
BIG money Indonesia is missing out on because the government of President Jokowi encourages the illegal wildlife trade doesn't it?  Uang besar Indonesia hilang karena pemerintah Presiden Jokowi mendorong perdagangan ilegal satwa liar bukan?  USER  https://twitter.com/naturealert3/status/1165867284478537728Â â¦;0;0;0;0;0;0;0;0;0;0;0;0
The big liar journalist is  USER;1;0;1;0;0;0;0;0;1;1;0;0
 USER seriously? âIt's good to be emotional, but it's better to forgive?' Put down your mask and hidden agenda. You are a liar. If you have a pure heart (which you haven't), set Papua free and gives us back our freedom! #freepapua #widodo pic.twitter.com/PKHpGGKPJE;1;0;1;0;0;0;0;0;1;1;0;0
Shameful Indonesian people liar and cheater;1;1;0;1;0;0;0;0;1;0;1;0
Joko is a liar. He never keeps his promises;1;0;1;0;0;0;0;0;1;1;0;0
4. Right on.  I think those who, as today's editorial has eloquently put it to boot, have called their presidential hopeful a traitor, liar and loser for meeting with Jokowi do seem have a point after all. It's not that important agenda, nor issue, for Prabowo...;0;1;0;0;0;0;0;0;0;0;0;0
"Indonesian people are liar and cheater

I am there victim";1;1;0;1;0;0;0;0;1;0;1;0
Saw some video, there's no such thing like jokowi meeting the Saudi prince. Big liar!!;0;0;0;0;0;0;0;0;0;0;0;0
Jokowi doesnt represent of Indonesian's Moslems! He is a BIG Liar;1;1;1;0;0;0;0;0;1;1;0;0
Not for me...he's a liar's president and we do not accept him to be our president...!!;1;1;1;0;0;0;0;0;1;1;0;0
Fix, LAWYER IS A LIAR;1;0;1;0;0;0;0;0;1;1;0;0
"The protesters chanted ""Jokowi, stop being a liar!"" throughout the demonstration. #kamisan #mei1998 #jokowi #jakarta see more >  https://jakartaglobe.id/vision/kamisan-protesters-demand-arrest-of-masterminds-of-last-months-jakarta-riotsÂ â¦ pic.twitter.com/54x3T7qJHz";0;0;0;0;0;0;0;0;0;0;0;0
"As your name ""liar"" hahaah";0;0;0;0;0;0;0;0;0;0;0;0
All survey institutions, quick count agencies, and real counts from the electoral commission stated that Jokowi won over Prabowo. But Prabowo supporters always rejected the result, and say that all government institutions lie. But the truth is they are the actual big liar.;1;0;0;1;0;0;0;0;1;0;1;0
No compromise, no surrender. Liar always be a liar;0;0;0;0;0;0;0;0;0;0;0;0
Jokowi LIAR!! INDONESIA PEOPLE DONT WONT HIM BE A PRESIDENT ANYMORE!! HIM A LIAR..HIM CHEATING PEOPLE..  https://twitter.com/AJENews/status/1131122775098306561Â â¦;1;0;1;0;0;0;0;0;1;1;0;0
"I posted that article to show that you are lying by saying its not a rubber bullet. Caught lying then you called me a ""ndeso"". Im proud to be one mr liar";1;0;1;0;0;0;0;0;1;1;0;0
"careful sir, there's a lot of FOF around. As you see in the replies, they all spreading hoax to not accept the election because of a (unverified) fraud.

But actually most of Indonesia people are happy to accept that Jokowi is the winner. It's just that the liar is the loudest.";0;0;0;0;0;0;0;0;0;0;0;0
why don't you say to all of them that you're not a liar? just say it louder and prove them wrong.;0;0;0;0;0;0;0;0;0;0;0;0
It is because JOKOWI IS A BIG LIAR!!!! HE MANIPULATED THE ELECTION!!!;1;0;1;0;0;0;0;0;1;1;0;0
"I don't give 2 shits if jokowi's a liar, it's YALL that's fucking crazy, look at this shit, fucking reckless endangerment for the sake of a ""muslim"" president? Are you fucking kidding me? Of all the things to argue about, goddamn";1;1;0;1;0;0;0;0;1;0;1;0
"The Happy Clappy Slogan Bogan Liar from the Shire is his forever.
Liar from the Shire for short.
I also like Angry McHappy Slappy";0;0;0;0;0;0;0;0;0;0;0;0
the best leader of liar;0;0;0;0;0;0;0;0;0;0;0;0
"SAY NO TO JOKOWI
HE IS A LIAR
SON OF THE BITCH";1;1;1;0;0;0;0;0;1;1;0;0
"Seems everyone get used with jokowi's jokes and take it seriously. You guys just ignored load list of jokowi's things to do. 
It will never happen. He's just pathological liar.";1;0;1;0;0;0;0;0;1;1;0;0
"liability collection activities to improve the welfare of the nation and the state of law.

Jokowi has signed a Presidential Regulation No. 87 of 2016 on Satuan Tugas Sapu Bersih Pungutan Liar to protect the continuity of this program, its rights, obligations, and goals";0;0;0;0;0;0;0;0;0;0;0;0
the friendly countries do not believe Jokowi's talk he is a liar;1;0;1;0;0;0;0;0;1;1;0;0
Yes sure,  likes i don't expect jae will make it happen his campaign promises.  Coz he is  a liar leader that i ever seenð¤;1;0;1;0;0;0;0;0;1;1;0;0
"That's plain stupid. True outside the milipol est. is Gus Dur. That's why he's not that long.

Your researchers should take a closer look to Jokowi surrounding: it's the old establishment, old generals.

Whoever told you otherwise is either a fool or a liar.";0;0;0;0;0;0;0;0;0;0;0;0
is 'liar' your middle name Pak??;0;0;0;0;0;0;0;0;0;0;0;0
Read that use your eye and brain bro! Then look who's big liar :);0;0;0;0;0;0;0;0;0;0;0;0
"Thin, but big liar  USER
#IncumbentInProblems
ð®ð©ð®ð©
#KpuJanganCurang
#SaveOurDemocracy https://twitter.com/Jhon_Khaneddy/status/1119441423823097856Â â¦";1;0;1;0;0;0;0;0;1;1;0;0
REMEMBER !! #Pemilu2019 is the WORST election in the history of the Republic of Indonesia !! And  USER will be listed as a PRESIDENT OF THE LIAR in the world history !! #PrabowoTheWinner;1;0;1;0;0;0;0;0;1;1;0;0
"bruh, jokowi has been said lot of things from PKI to aseng to liar, was that polite? did you care about it as much? Don't write it on here, let me see your receipt defending Jokowi over those ""rude"" hashtags too.";0;0;0;0;0;0;0;0;0;0;0;0
nah, show me the C1. Show me the freaking docs. I want the truth, i hate liars. I hate corrupted souls. This applies to BOTH parties.;0;0;0;0;0;0;0;0;0;0;0;0
Yes he is  a big liar... And otoriter, and the center of hoax,;1;0;1;0;0;0;0;0;1;1;0;0
Mr. President  USER spoke Like a true liar;1;0;1;0;0;0;0;0;1;1;0;0
No,  I didn't hate jkwi,  but I hated his habbit. He was a liar.;1;0;1;0;0;0;0;0;1;1;0;0
the candidat president Jokowi is a liar, many people complain that his government is corrupt, JOKOWI the End;1;0;1;0;0;0;0;0;1;1;0;0
Indonesian are hypocrite,liar n they cheated me;1;1;0;1;0;0;0;0;1;0;1;0
"Why did you choose the ""ABS (Asal Bapak Senang)"" data? There are many countries whose income levels are faster. Why not choose that one? What about Jokowi's promise that it will spur the ""meroket/skyrocketing"" economy at 7%? Must be in the second period ? Liar !";0;0;0;0;0;0;0;0;0;0;0;0
gw liat sih gak seperti apa yang kita rasain dari luar...im sure plenti of important thing has to be decided with power,rather than something like that...yah,hopefully they're not liar to people like me...ugh;0;0;0;0;0;0;0;0;0;0;0;0
Huhaha  USER stop being such a liar bud and please be careful one these days it's gonna catch up with you. Stop the liars! Indonesians are smarter than what you think  USER  USER  USER  USER pic.twitter.com/Pki389L9zW;1;0;0;1;0;0;0;0;1;0;1;0
To much liars mr President  USER #TheGreatCampaignOfPrabowo;1;0;1;0;0;0;0;0;1;1;0;0
Liar, 70% of the supporting mass comes from outside the city of Jakarta. The budget has been prepared far in advance.  pic.twitter.com/aTjJHHzgLc;0;0;0;0;0;0;0;0;0;0;0;0
Not both liar, only Jokowi fans talk about it;0;0;0;0;0;0;0;0;0;0;0;0
Lol liar, we took you out of Lahore and sent you back to where you came from;1;0;1;0;0;0;0;0;1;1;0;0
Jokowi is a Liar, thats an example for Human Race;1;0;1;0;0;0;0;0;1;1;0;0
"Economic corruptive and misery of the people, are manipulated into #PrabowoTheKidnapper. They always turn back facts. 
They accused others of hoaxes. The fact is they are liars and deceived the people.
The people no longer believe in Jokowi and his regime!
#INAelectionObserverSOS";1;0;0;1;0;0;0;0;1;0;1;0
Jokowi is a Liar son of the Bitch  pic.twitter.com/X0fU7rcjO1;1;1;1;0;0;0;0;0;1;1;0;0
"Oh no, not jokowi again, he's such a joke and a big liar,  he is routinely on the lookout for cheats and liars and monitors his opponents rigorously. Goddammit King of hoax ð¤¡
#JokowiMenangRakyatSusah";1;1;1;0;0;0;0;0;1;1;0;0
liars don't deserve to be leaders;0;0;0;0;0;0;0;0;0;0;0;0
"Ngomongnya Siti Aisyah's release as long process and lobbies of Jokowi's gov and he got a reply from Mahathir said her release as not enough evidents and no lobbies from Jakarta
We know who is the liar
#TumbangkanCapresPendusta";0;0;0;0;0;0;0;0;0;0;0;0
Need to remind this dagelan from Jokowi's team. So damn liars..  https://youtu.be/giLAEzfiDPcÂ ;1;1;0;1;0;0;0;0;1;0;1;0
The king of liar, ente  USER;1;0;1;0;0;0;0;0;1;1;0;0
"jokowi liar don't be chosen again.

#JaeKingofLies
#JaeRajaHoax
#JaeKingofLies
#JaeRajaHoax";1;0;1;0;0;0;0;0;1;1;0;0
Yes sir !! Once a LIAR, will be a LIAR for the rest of your life;0;0;0;0;0;0;0;0;0;0;0;0
You're a big liar mr. president  USER;1;0;1;0;0;0;0;0;1;1;0;0
"He is the king of liar  USER
#LyingAwardsForPresident #Capres01Bohong #JokowiNyataKeranya #UninstallJokowi #JokowiBohongLagi #JokowiTheLIAR";1;0;1;0;0;0;0;0;1;1;0;0
"President Joko Widodo or Jokowi corrected his remarks claiming that there was no forest and land (Karhutla) in the past three years during the second debate on presidential candidates
Oh shit ,liar
#LyingAwardsForPresident";1;1;1;0;0;0;0;0;1;1;0;0
Ehhhhhhh  USER what the fucking shame for this government LMFAO can you please stop talking lies NONE OF US RESPECT FOR THE LIARS  pic.twitter.com/HOAobzOUYU;1;1;1;0;0;0;0;0;1;1;0;0
Jokowi is korek api ð. He is truly liar. He should ask this issue to his great minister Luhut BP. He also has consetion land from this country.;1;0;1;0;0;0;0;0;1;1;0;0
Cc. Pak Jok  USER  USER  USER Looks how our president just big liar..we need #PrabowoSmartLeader #prabowonextpresident #prabowonewpresident #2019newpresident;1;0;1;0;0;0;0;0;1;1;0;0
"Jokowi just a big liar. We don't trust him anymore.
#NewEraPrabowoSandi";1;0;1;0;0;0;0;0;1;1;0;0
Jokowi the King of Liar!!!;1;0;1;0;0;0;0;0;1;1;0;0
"I Indonesian people are tired of having a liar leader like Jokowi, lying is also a virus that must be uninstalled.

#UninstallJokowi";1;0;1;0;0;0;0;0;1;1;0;0
Yes really...Indonesia needs a fair,trusworthy,honest,authoritative,strong,loving and loved people...not the weak,the liar and planga plongo (don't understand what to do and do)...this the reason why indonesian people must UNINSTALL JOKOWI..Salam ðâ;1;0;1;0;0;0;0;0;1;1;0;0
Jokowi is a great liar. He never fulfill all promises to make a prosperous people and fair justice.;1;0;1;0;0;0;0;0;1;1;0;0
" USER Yes President  USER is literally my president, but jokowi is a pathological liar, attempts to intimidate people over government power like a imprisoning people just because they tells the truth, well' that just a few depravity on my Country
#InstallPrabowo https://twitter.com/namatdkblhsm/status/1096667162989682690Â â¦";1;0;1;0;0;0;0;0;1;1;0;0
Yes President  USER is literally my president, but jokowi is a pathological liar, attempts to intimidate people over government power like a imprisoning people just because they tells the truth, well' that just a few depravity on my Country #InstallPrabowo  USER https://twitter.com/detikcom/status/1096664958299967488Â â¦;1;0;1;0;0;0;0;0;1;1;0;0
You are just a 15-followers-account-know-nothing and a big liar as well. Who said that Jokowi's opponent has authorized the kidnapping during riots? Who said that?! Is there any court? OR JUST SOME GOSSIPS?!;1;0;1;0;0;0;0;0;1;1;0;0
"jokowi gak bisa disamain sama trump lah. he's a liar, racist, misogynistic, homophobic, tax cheating, bragged about assaulting women. 

and what did our president even do to receive this kind of hate? nothing.";1;0;1;0;0;0;0;0;1;1;0;0
President Jokowi has broken promises and liars #Unistalljokowi;1;0;1;0;0;0;0;0;1;1;0;0
"But this liar (Jokowi) is different than another president in the world, usually he will sign something important rules without reading first, after ya criticize by the Indonesian netizen, he will say UM SO SORRY, I DONT READ WHAT I'VE SIGN.
what a poor idiot president";1;1;1;0;0;0;0;0;1;1;0;0
jokowi is indonesian president who always liar;1;0;1;0;0;0;0;0;1;1;0;0
We Indonesian people, Jokowi is a BIG LIAR;1;0;1;0;0;0;0;0;1;1;0;0
I will contribute to replacing the liar..;0;0;0;0;0;0;0;0;0;0;0;0
Your liar mob just followed by a small percentage of the people of West Papua, and you have never fought for the people of West Papua, you only work for yourself. The people of West Papua didn't respect to  USER , open your eyes, they love Indonesia and President Jokowi;1;0;1;0;0;0;0;0;1;1;0;0
"Let  USER proved to you all that  USER tried to deny the fact  USER hired Mr.Allyn in 2004 as his political consultant( https://www.google.com/amp/s/www.asiaone.com/asia/tactical-brains-behind-prabowo-campaign%3fampÂ â¦).Then  USER acted as ""big liar"" as Stanley Greenberg denied that ""No,I have never worked for  USER.Please reply  USER! pic.twitter.com/ByokKzV5Gn";0;0;0;0;0;0;0;0;0;0;0;0
No one will stop you sir, But I will be very happy to tell people about your facts: U are such an hypocrite, u are a slanderer, u are a liar and surely your political career will be over soon.I hope u will be still around when Jokowi is sworn in as a president later this year ð;1;1;1;0;0;0;0;0;1;1;0;0
U are a BIG LIAR sir;1;0;1;0;0;0;0;0;1;1;0;0
Like this, you better keep your word or be known as liar for the rest of your lives and your grand child will be ashamed to be your generation;1;0;1;0;0;0;0;0;1;1;0;0
"Last night I saw an old man giving an ORBA style speech.

 the words he uses are I will, I want, and words are very boring! 

there is no real program that he described, everything is just a dream in the afternoon. 

I chose JOKOWI, not choosing a presidential candidate LIAR!  pic.twitter.com/3YTdcaRFxO";1;0;1;0;0;0;0;0;1;1;0;0
Seriously?  USER is the greatest Indonesian liar who can't solve human rights problem in West Papua. Read  USER: Indonesian forces behind unlawful killings in Papua. https://www.apnews.com/010d496017f44051b0d4e8a783fba09fÂ â¦;1;0;1;0;0;0;0;0;1;1;0;0
"Coz i don't like a big liar..
#17AprilPrabowoPresiden
#2019PrabowoSandi";1;0;1;0;0;0;0;0;1;1;0;0
Oh my god's my cildren is women.. Yuuhuuu noo not inposibel oh my god's my presiden Jokowi dodo vs my presiden the duck nigt.. bebek liar malam dari amric yesss.. thank you so much... I am my dearð¦ cool boy ð¦  pic.twitter.com/xH9iaREHWr;0;0;0;0;0;0;0;0;0;0;0;0
"Are you? Interacting with Papuans? ð you meant the separatist liars who fled? If they are truly widely supported, our armies would've fought as we did in East Timor! 

No more lies! ðð¼ come ðð¼ to ðð¼ papua ðð¼";0;0;0;0;0;0;0;0;0;0;0;0
A president that blatantly tells his people that all media that do not present news according to his tastes are liars? Keknya even jokowi gak spt itu ya.;0;0;0;0;0;0;0;0;0;0;0;0
"Is this what the people of Indonesia want. Their country reduced to ground zero?  

Membongkar Pembalakan Liar dan Pelanggaran HAM Grup Korindo  http://www.hijauku.com/2018/11/12/membongkar-pembalakan-liar-dan-pelanggaran-ham-grup-korindo/?fbclid=IwAR2oBBbmYEjPA9EoYK7K4SYGu4hQMrlv-57vOVPrxLMe8XTmH_RTHS6d_tYÂ â¦  USER  USER";0;0;0;0;0;0;0;0;0;0;0;0
This is how  USER operate, he come face liar, not that support  USER but support truthful facts.;0;0;0;0;0;0;0;0;0;0;0;0
Your a liar and backstabber, I am a Liberal voter, but you lost me!!!!! Anyone is better than you, you did to Abbott what you grizzle about being done to you!!! Weak little man!!!!;1;0;1;0;0;0;0;0;1;1;0;0
When both Turnbull & Morrison are in disagreement with each other it's impossible to know who is telling the truth. Both are self-serving pathological liars.;1;0;0;1;0;0;0;0;1;0;1;0
try telling malcolm a fact ie  the Australian people know your a liar & a thief;1;0;1;0;0;0;0;0;1;1;0;0
Fee-fi-fo-fum I smell the blood of a liar. We just don't know whether it's the ex-PM or current PM. Time will tell us the truth!;0;0;0;0;0;0;0;0;0;0;0;0
Did i ?  Perhaps you'd like to provide some evidence, lest of course we call you a liar.;1;0;1;0;0;0;0;0;1;1;0;0
Understood,  USER, denied that Embassy was in your brief on 2GB, virtually called you a LIAR! - Could be he is weak, unworthy of being PM and afraid of Alan Jones. #shithappens #auspol;1;0;1;0;0;0;0;0;1;1;0;0
"Our former PM is calling our current PM a liar.  And he probably is.  In front of our most important neighbor.  

On twitter. 

O_o

#auspol";1;0;1;0;0;0;0;0;1;1;0;0
No hope for liar.!!!  Indonesia will going down if we choose the wrong man use your brain and your soul lndonesia can be save. ! Jokowi still president.;0;0;0;0;0;0;0;0;0;0;0;0
Jokowi is Lying King or Liar President..President is Proud to be a liar, and president supporters are proud to support him..They are all liars..;1;0;0;1;0;0;0;0;1;0;1;0
 USER  USER  USER Katanya Tim #jokowi kampanye creative , tak negative running text di CNN it's mean you're  #bullshit and #Liars  pic.twitter.com/eHumgpRuXi;1;1;0;1;0;0;0;0;1;0;1;0
"what different does it make? he  USER is moron, delusional, stupid-ass liar. We all knew his statement is unquestionable bullsh*t! ðððhe got #BapakHoaxNasional  label for true reason.
so please just concentrate on campaigning Mr  USER and Mr  USER  future program ðð";1;1;1;0;0;0;0;0;1;1;0;0
how to build trust with so many liar in a country?;0;0;0;0;0;0;0;0;0;0;0;0
Those people who said Jokowi is a liar for using a stuntman at Asian Games opening ceremony are dumb AF. What do y'all smoke? Crack? I can't even  pic.twitter.com/MiVJfKNpQZ;0;1;0;0;0;0;0;0;0;0;0;0
"ð¤¯: Oh my God it wasn't Jokowi on the motorbike! He's a liar!
ð: Of course it wasn't him. Did you really think Queen Elizabeth jumped out of a helicopter at the 2012 Olympics?
ð¤¯: OH MY GOD JOKOWI PLAGIARISED THE 2012 OLYMPICS! HE'S A THIEF TOO!
ð: ð
 https://youtu.be/S0ZFBun4WMsÂ ";0;0;0;0;0;0;0;0;0;0;0;0
Only fools and closed minded gonna telling my president a liar... Which kind of you eh??;0;0;0;0;0;0;0;0;0;0;0;0
 USER Ease of living? With petrol at 86 INR? Even when petrol was 40 USD government did not reduce the price and now increasing price every day! Sir we are waiting for your LIAR GOVT to leave and new government to come! Then we will be at ease! #India #Indonesia;0;0;0;0;0;0;0;0;0;0;0;0
Thanks for giving us relief of 1paisa in petrol prices we will be ever greatful to you liar;1;0;1;0;0;0;0;0;1;1;0;0
"Indonesia country of liars and cheaters

Proud to be From india";1;0;0;1;0;0;0;0;1;0;1;0
He  USER is a big liar #2019GantiPresiden we don't need a dummies china proxy;1;0;1;0;0;0;0;0;1;1;0;0
The people has dicide no more chance for a liar #2019GantiPresiden;1;0;1;0;0;0;0;0;1;1;0;0
NO MORE CHANCES FO A LIAR #2019GantiPresiden;1;0;1;0;0;0;0;0;1;1;0;0
Jokowi is a liar, nothing special ðð»;1;0;1;0;0;0;0;0;1;1;0;0
"Liberal/Left Harvard Law Prof Alan Dershowitz Blows Away CNN Liars  https://www.paulcraigroberts.org/2018/02/08/liberal-left-harvard-law-professor-alan-dershowitz-blows-away-cnn-liars/Â â¦ [PC Roberts] ""I am convinced that CNN went bankrupt and was purchased by the CIA. There is no other explanation for the total failure of CNN.""  ðð¤£  USER  USER  USER";1;0;0;1;0;0;0;0;1;0;1;0
you're not serious, are you? Do you listen to your heart when you talk? Define credible sources! The current ruling party aka PDI-P or  USER himself? They're all liars, the good ones. Indonesia's economy is not OK, not even close. Wake up and stop pretending;1;0;0;1;0;0;0;0;1;0;1;0
Wow dude wtf is u meaning? Did u assume that our leader is as stupid as a liar or what;0;1;0;0;0;0;0;0;0;0;0;0
Yeah.. The great leader who's responsible can prosper the people & not stupid as well as the liar itu baru hebat !;0;0;0;0;0;0;0;0;0;0;0;0
Mostly the politicians they are born a liar. USER  USER;1;0;0;1;0;0;0;0;1;0;1;0
"PLEASE STOP PRETENDING AS ISLAM FOLLOWERS TO SUPPORT LIAR POLITICIANS, SUCH AS AHOK OR JOKOWI. 

ANYONE COULD...  http://fb.me/1pfuuymoCÂ ";1;0;0;1;0;0;0;0;1;0;1;0
 USER incompetent and big liar;1;0;1;0;0;0;0;0;1;1;0;0
yes, please  USER supporting people of Indonesia by encouraging  USER to step down ðððhe is big liar sir  https://twitter.com/RapplerID/status/883899355136012288Â â¦;1;0;1;0;0;0;0;0;1;1;0;0
Dont Be A Big Liar MR.JK  USER  USER  USER  USER  USER  USER  USER  USER  USER  USER pic.twitter.com/2bA394743V;1;0;0;1;0;0;0;0;1;0;1;0
Hi Trump, you're a big liar and a coward in North Korea;1;0;1;0;0;0;0;0;1;1;0;0
How can you work with Trump. Read the bible. Liars. Dishonest.it is not lime he is seaking forgiveness. Trump is the worse lair. #TrumpLies;1;0;1;0;0;0;0;0;1;1;0;0
Why doe your bio. Look so fake? Are you a liar? Why are you such a liar? Nobody likes a liar. You should be proud of who you are. Stop lying;1;0;1;0;0;0;0;0;1;1;0;0
Jokowi disappointed to the king salman because the value of investment bigger to china than in indonesia _ king know if you are a liar.;1;0;1;0;0;0;0;0;1;1;0;0
"Jokowi now being called a liar by Yasay and DU30. Jokowi hasn't learned, ""if u wrestle with a pig, u will get muddy""";1;0;1;0;0;0;0;0;1;1;0;0
Jokowi is a liar part of yellow team conspiracy. LOL!  pic.twitter.com/UrQpg4nz3D;1;0;1;0;0;0;0;0;1;1;0;0
Was there any doubt that Jokowi was telling d truth? Between him & Duts, a no-brainer 2 conclude Duts was d LIAR  https://twitter.com/adharves/status/775246570031677440Â â¦;1;0;1;0;0;0;0;0;1;1;0;0
"Hi,  USER  and  USER ! Malacanan is saying that you are both liars.

  https://twitter.com/ABSCBNNews/status/775239876966887424Â â¦";1;0;0;1;0;0;0;0;1;0;1;0
little did we know, Du30 asked Jokowi to execute. The Liar probably didnt expect Jokowi to spill ð;0;0;0;0;0;0;0;0;0;0;0;0
They curse&condemn Arcandra & say he's a liar/brengsek. Jokowi got BIN on his side but doesn't know basic profile of his future employee?;1;1;1;0;0;0;0;0;1;1;0;0
And if not Jokowi, who else will? You will still be barraging him, anyway. I know he's a liar, but a good liar with good intention.;0;0;0;0;0;0;0;0;0;0;0;0
yeah,a solid proof that these pbl(parkir batak liar) is ENDORSED by medan police;0;0;0;0;0;0;0;0;0;0;0;0
Prabowo join the group, komnas ham left.;0;0;0;0;0;0;0;0;0;0;0;0
"An independent investigation by Indonesia's National Human Rights Commission (Komnas HAM) and foreign observer (ie. HRW) is needed to hold abusive parties to account and to help Indonesian public learn the truth about ""Mastermind that orchestrated Jakarta riots 21-22 May 2019""";0;0;0;0;0;0;0;0;0;0;0;0
"some body must responsible with it. More than 500 people died in Indonesia Election. This is Crazy and worst election in the world!! Please push Komnas HAM to get legal standing Autopsi their body. 
 USER  USER  USER
 USER  USER https://nasional.republika.co.id/berita/nasional/news-analysis/praoso440/petugas-kpps-meninggal-capai-583-orangÂ â¦";1;0;0;1;0;0;0;0;1;0;1;0
The current history of Indonesia, in the political contestation of the presidential election, the battle between the presidential candidates who have been involved in cases of violations of the ham (Prabowo) vs future candidates (Jokowi);0;0;0;0;0;0;0;0;0;0;0;0
The presidential candidacy of Prabowo has also sparked concerns from human rights groups, both international and domestic. The National Human Rights Commission [Komnas HAM] has recommeded Prabowo be tried for allegedly kidnapping pro-democracy activists in the late 1990s;0;0;0;0;0;0;0;0;0;0;0;0
"Name calling is the use of offensive names especially to win an argument or to induce rejection or condemnation (as of a person or project) without objective consideration of the facts

Begitulah judulnya yg menjuluki prabowo sbg pembunuh, penculik dan pelanggar HAM berat.";0;0;0;0;0;0;0;0;0;0;0;0
LEMME TELL YA. Prabowo kesandung kasus HAM itu shocking and the fact that until today he hasn't been taken to the court annoys the shit out of me, a fellow Libra. If you're also a Libra you'll understand. We hate violence and worship fairness.;1;1;1;0;0;0;0;0;1;1;0;0
Tonight's debat was disappointing.... Jokowi indirectly attack Prabowo by mentioning a lot of HAM and past burden to the point it's a bit too much while Prabowo although has become better in debat still not much depth;0;0;0;0;0;0;0;0;0;0;0;0
Call me when Prabowo talks about menegakkan HAM like he understand that shit;1;1;1;0;0;0;0;0;1;1;0;0
